node,in_degree,out_degree,pagerank
4780,2.0,1.0,0.00012264673606045889
5908,1.0,0.0,0.00012263975745259087
569,2.0,5.0,0.00012245473577431512
1382,2.0,0.0,0.00012242199444387417
3085,3.0,0.0,0.00012237276260998508
5270,2.0,0.0,0.0001223496055522726
4895,3.0,1.0,0.00012233986212006943
3851,3.0,6.0,0.00012203381824078801
1859,3.0,4.0,0.00012203344472887908
48,1.0,2.0,0.00012185590686321246
60,1.0,2.0,0.00012185590686321246
4774,2.0,3.0,0.00012184032281804199
1191,2.0,4.0,0.00012172324869896665
3028,1.0,6.0,0.00012163195258237258
1250,1.0,4.0,0.00012161972287451448
3919,2.0,7.0,0.00012143545520021927
1371,2.0,2.0,0.00012136619973085482
2824,1.0,0.0,0.00012127776865965089
3982,5.0,4.0,0.00012127455553700728
6196,2.0,4.0,0.00012101034278329853
6307,2.0,0.0,0.00012099391377833474
2468,2.0,4.0,0.00012098859131622269
204,3.0,1.0,0.00012083496226546062
6181,2.0,6.0,0.00012074136744891307
3497,3.0,6.0,0.00012057429798950818
6164,2.0,1.0,0.00012047239211452761
4017,1.0,2.0,0.00012041065086390614
4014,1.0,1.0,0.00012041065086390614
4121,1.0,2.0,0.00012041065086390614
4026,1.0,2.0,0.00012041065086390614
4108,1.0,1.0,0.00012041065086390614
3471,2.0,13.0,0.00012038165292521
5976,2.0,5.0,0.00012035222483885774
4682,4.0,2.0,0.00012023525672247634
5682,2.0,5.0,0.00012022800831975801
4507,3.0,4.0,0.00012015532722907202
1837,2.0,0.0,0.00012013414522519587
769,1.0,0.0,0.00012010684989810433
762,1.0,2.0,0.00012010684989810433
1349,3.0,5.0,0.00012008370510434318
1412,2.0,5.0,0.00012007025901461479
631,3.0,2.0,0.00011996789967837879
1445,3.0,2.0,0.00011993133314091439
3565,1.0,1.0,0.0001199057480467235
5725,1.0,0.0,0.00011990376997684188
6354,2.0,0.0,0.00011986006181278958
6360,2.0,0.0,0.00011986006181278958
156,1.0,0.0,0.00011980960757949968
3688,3.0,3.0,0.00011962286985248795
3082,5.0,6.0,0.00011959425225704471
2493,4.0,0.0,0.00011959132156505007
6133,4.0,1.0,0.00011959132156505007
5377,3.0,2.0,0.00011955147792460474
4406,2.0,0.0,0.00011948013742794667
4366,1.0,2.0,0.00011937548954388887
5964,1.0,3.0,0.00011935602128686532
5249,4.0,0.0,0.00011930882677367215
2255,2.0,2.0,0.00011922540850244302
2136,1.0,0.0,0.0001192081127738617
5601,1.0,14.0,0.00011917173412160968
5600,1.0,3.0,0.00011917173412160968
5753,1.0,3.0,0.00011917173412160968
3845,3.0,1.0,0.00011914799678382825
6095,2.0,2.0,0.00011890092300699694
5545,2.0,1.0,0.00011888303250145696
5371,2.0,4.0,0.00011888303250145696
5156,1.0,0.0,0.00011866572233550276
3691,1.0,3.0,0.00011842133618526636
4216,3.0,0.0,0.00011820221109387952
1504,2.0,3.0,0.00011820126377222062
599,3.0,3.0,0.0001181876124394332
462,3.0,0.0,0.00011809547653871558
6044,1.0,0.0,0.00011799112290478737
4838,1.0,3.0,0.00011798221089220852
4171,1.0,3.0,0.00011798221089220852
427,3.0,3.0,0.00011798221089220852
4706,1.0,3.0,0.00011798221089220852
177,1.0,3.0,0.00011798221089220852
1311,2.0,3.0,0.00011798221089220852
4289,3.0,1.0,0.00011798221089220852
5751,2.0,3.0,0.00011798221089220852
4080,1.0,3.0,0.00011798221089220852
3766,1.0,3.0,0.00011798221089220852
1712,1.0,3.0,0.00011798221089220852
1738,1.0,3.0,0.00011798221089220852
121,1.0,3.0,0.00011798221089220852
6329,1.0,3.0,0.00011798221089220852
4792,1.0,3.0,0.00011798221089220852
3967,1.0,9.0,0.00011798221089220852
236,4.0,4.0,0.00011771721366309836
1023,4.0,2.0,0.00011771315569488282
3738,1.0,0.0,0.00011758740870576775
2917,3.0,2.0,0.00011750250522959027
5694,6.0,4.0,0.00011737591159182308
6750,2.0,1.0,0.00011728679458016473
3625,2.0,0.0,0.0001172841394240638
2481,1.0,0.0,0.00011728003928776472
62,4.0,0.0,0.00011725332373570446
179,4.0,6.0,0.00011719290663067678
86,3.0,2.0,0.00011718648707035875
353,1.0,1.0,0.00011710878674750817
3139,4.0,0.0,0.00011704072322053251
3399,4.0,2.0,0.00011695595057677767
4743,2.0,0.0,0.00011692823299105378
1598,3.0,0.0,0.00011692582481531903
920,4.0,0.0,0.00011692582481531903
6450,5.0,0.0,0.00011692582481531903
658,4.0,0.0,0.00011692582481531903
2452,4.0,0.0,0.00011692582481531903
2281,1.0,0.0,0.00011687153960412577
16,1.0,0.0,0.00011682636228029861
4030,2.0,5.0,0.00011650894290733183
514,1.0,3.0,0.00011648824130107027
3415,2.0,4.0,0.00011646223233084239
4593,2.0,0.0,0.00011639558885620936
3843,1.0,1.0,0.00011635416192368211
3770,2.0,6.0,0.00011632887884257768
4798,4.0,3.0,0.00011629576146694856
5963,2.0,0.0,0.00011624773224615824
6251,4.0,1.0,0.00011595869241098834
1433,2.0,2.0,0.00011589135148479946
3333,2.0,3.0,0.00011575501105421641
6552,4.0,0.0,0.00011574923697002255
1375,4.0,3.0,0.00011571789275625963
4659,4.0,0.0,0.00011560159524712657
3686,2.0,0.0,0.00011555154250324898
155,2.0,3.0,0.00011552778023590176
4380,4.0,0.0,0.00011549682786079
1854,3.0,4.0,0.00011545819249444266
4705,2.0,1.0,0.00011528961851139153
1306,2.0,0.0,0.00011528961851139153
1737,2.0,3.0,0.00011528961851139153
4790,2.0,0.0,0.00011528961851139153
120,2.0,3.0,0.00011528961851139153
182,2.0,1.0,0.00011528961851139153
4084,2.0,0.0,0.00011528961851139153
426,2.0,1.0,0.00011528961851139153
6310,2.0,1.0,0.00011514964888426223
134,3.0,1.0,0.00011503471610832755
6456,2.0,5.0,0.0001148557812580988
2950,1.0,2.0,0.0001148068397332913
6685,1.0,0.0,0.00011467902489781157
478,1.0,2.0,0.00011463269807625407
471,1.0,1.0,0.00011463269807625407
3668,1.0,3.0,0.00011455774964097197
4870,1.0,1.0,0.00011449301469321191
4869,1.0,5.0,0.00011449301469321191
5428,1.0,4.0,0.00011448085781742148
5427,1.0,1.0,0.00011448085781742148
1660,4.0,1.0,0.0001144581260764172
3323,3.0,2.0,0.00011444969075637411
1589,1.0,1.0,0.00011444419913153454
3065,4.0,4.0,0.0001144305451533361
2884,1.0,3.0,0.0001142368541950058
1688,2.0,3.0,0.00011412822518674925
6115,1.0,0.0,0.00011410861330542836
1369,1.0,3.0,0.00011405641677742883
3325,2.0,3.0,0.00011403673214558537
2457,1.0,3.0,0.00011391319685735877
6595,2.0,0.0,0.00011390413941603122
2011,1.0,1.0,0.00011389618414831015
3301,2.0,6.0,0.00011386984541928557
5453,3.0,0.0,0.0001138560199072365
4906,7.0,29.0,0.00011377722172682636
5374,1.0,3.0,0.00011352495070680322
3971,3.0,0.0,0.00011349770529849172
3472,3.0,1.0,0.00011346906837246975
1221,3.0,1.0,0.00011342047878105073
2932,2.0,4.0,0.00011341534304294455
1775,2.0,2.0,0.00011333148630423866
3170,3.0,5.0,0.00011333047077679747
87,3.0,1.0,0.00011323562545391548
6527,1.0,0.0,0.00011323064439501323
1785,2.0,0.0,0.00011311570502715576
481,1.0,3.0,0.00011307147923506952
3607,4.0,2.0,0.00011304197226777994
5745,1.0,5.0,0.0001130302656797296
459,1.0,2.0,0.00011300316788303907
5160,3.0,1.0,0.00011291095983068737
973,2.0,6.0,0.00011286613161690048
1851,1.0,7.0,0.0001128476246421896
4140,1.0,0.0,0.00011283275160454234
705,2.0,1.0,0.00011283275160454234
4645,1.0,2.0,0.00011283275160454234
4940,2.0,1.0,0.00011283275160454234
3630,1.0,1.0,0.00011283275160454234
5341,3.0,1.0,0.00011270836412402071
5178,1.0,2.0,0.00011270294654873974
6121,3.0,0.0,0.00011270294654873974
1804,4.0,0.0,0.00011252227933870618
486,2.0,0.0,0.00011251768393727847
4358,4.0,2.0,0.0001124621302376071
1653,1.0,3.0,0.00011244006460623543
1566,1.0,1.0,0.00011244006460623543
1808,2.0,3.0,0.00011229761049169759
6735,4.0,2.0,0.00011228637426349696
5716,1.0,0.0,0.00011222982690350658
1817,3.0,5.0,0.00011214040521362002
5277,1.0,9.0,0.00011203396590240999
2992,3.0,1.0,0.00011200613227150661
3774,2.0,0.0,0.00011194581749431345
3835,2.0,1.0,0.00011194581749431345
1511,3.0,2.0,0.00011191307603445405
285,4.0,1.0,0.00011185435253933479
2685,2.0,3.0,0.00011178772030533149
2682,2.0,3.0,0.00011178772030533149
3840,3.0,0.0,0.00011172421561203143
1832,3.0,0.0,0.00011162317937883803
6041,1.0,2.0,0.00011161354508635148
6062,1.0,7.0,0.00011161354508635148
5927,4.0,5.0,0.0001115539304169543
4810,1.0,0.0,0.00011150363794601293
6195,1.0,2.0,0.00011143958617989774
1005,2.0,3.0,0.00011141369067639757
1017,2.0,1.0,0.00011123665564471306
993,1.0,0.0,0.00011116199879058972
5409,1.0,2.0,0.00011107208654932495
6321,4.0,0.0,0.00011098432472525914
3201,1.0,4.0,0.0001109664736176584
15,2.0,5.0,0.00011090906121788137
4739,2.0,2.0,0.00011088596384993912
4741,2.0,0.0,0.00011082393037531777
4924,3.0,2.0,0.0001105329647410424
4752,2.0,1.0,0.0001105002802639226
5710,2.0,0.0,0.00011027338290340815
3370,3.0,16.0,0.00011025344908665537
4136,1.0,5.0,0.00011016936272473203
4128,1.0,0.0,0.00011016936272473203
4034,1.0,4.0,0.00011016936272473203
4040,1.0,0.0,0.00011016936272473203
5181,3.0,0.0,0.00011006958578166443
694,4.0,1.0,0.00011006958578166443
1552,2.0,0.0,0.00011006958578166443
5080,4.0,0.0,0.00011006958578166443
795,3.0,0.0,0.00011006958578166443
2828,3.0,0.0,0.00011006958578166443
914,4.0,0.0,0.00011006958578166443
1833,2.0,0.0,0.00011006958578166443
3633,3.0,0.0,0.00011006958578166443
1326,3.0,0.0,0.00011006958578166443
6710,3.0,1.0,0.00010995184804229237
4598,2.0,1.0,0.00010978154514395092
366,2.0,0.0,0.00010976189323783565
435,1.0,1.0,0.00010971962352727614
4102,2.0,3.0,0.00010968814735039813
3458,2.0,2.0,0.00010963863813385508
4308,2.0,1.0,0.00010960035159684785
1606,2.0,1.0,0.00010951914061812185
6021,4.0,2.0,0.0001095077249395918
1482,1.0,0.0,0.00010949962547256495
3989,1.0,0.0,0.00010941520958716888
4750,2.0,3.0,0.00010933994256503585
4857,1.0,8.0,0.00010928210423821997
468,1.0,4.0,0.00010928210423821997
3709,1.0,4.0,0.00010928210423821997
5684,1.0,4.0,0.00010928210423821997
958,1.0,4.0,0.00010928210423821997
1109,1.0,4.0,0.00010928210423821997
1163,2.0,4.0,0.00010928210423821997
5252,2.0,4.0,0.00010928210423821997
6286,1.0,4.0,0.00010928210423821997
2841,1.0,0.0,0.00010921623244395164
2823,1.0,0.0,0.00010921623244395164
1657,2.0,0.0,0.00010915017810447303
3438,2.0,2.0,0.0001090975234261407
5797,1.0,1.0,0.0001090248513563632
2829,2.0,1.0,0.00010894328979292695
5960,3.0,1.0,0.00010894328979292695
1325,3.0,4.0,0.0001087561683563835
752,1.0,0.0,0.00010874225770700592
664,1.0,1.0,0.00010874225770700592
4346,4.0,2.0,0.00010867677975608726
2285,1.0,0.0,0.00010865876600439476
3538,2.0,0.0,0.00010844712890500746
3122,2.0,1.0,0.0001084155098011889
1190,4.0,3.0,0.00010838583915805451
1825,2.0,0.0,0.00010831621288265699
1760,1.0,1.0,0.00010820313687648185
3405,4.0,0.0,0.00010817595822181032
2324,1.0,3.0,0.00010815093512685952
1699,1.0,1.0,0.00010812042857994614
362,1.0,1.0,0.00010812042857994614
4832,1.0,1.0,0.00010812042857994614
360,1.0,1.0,0.00010812042857994614
5637,2.0,0.0,0.00010812042857994614
3452,1.0,1.0,0.00010812042857994614
830,1.0,0.0,0.00010812042857994614
5639,2.0,1.0,0.00010812042857994614
3094,1.0,2.0,0.00010812042857994614
4571,1.0,2.0,0.00010812042857994614
1032,1.0,1.0,0.00010812042857994614
3893,1.0,1.0,0.00010812042857994614
3666,1.0,1.0,0.00010812042857994614
2223,1.0,3.0,0.00010812042857994614
826,1.0,4.0,0.00010812042857994614
538,1.0,1.0,0.00010812042857994614
4879,1.0,1.0,0.00010812042857994614
5047,1.0,2.0,0.00010812042857994614
3350,1.0,1.0,0.00010812042857994614
2811,2.0,1.0,0.00010812042857994614
536,1.0,0.0,0.00010812042857994614
590,1.0,1.0,0.00010812042857994614
4119,1.0,2.0,0.00010812042857994614
3720,2.0,1.0,0.00010812042857994614
1503,3.0,1.0,0.00010812042857994614
3654,1.0,0.0,0.00010812042857994614
6532,1.0,1.0,0.00010812042857994614
5321,1.0,3.0,0.00010812042857994614
2248,1.0,2.0,0.00010812042857994614
1298,1.0,1.0,0.00010812042857994614
3093,1.0,2.0,0.00010812042857994614
3528,1.0,2.0,0.00010812042857994614
79,3.0,8.0,0.00010795794760713936
4771,1.0,5.0,0.00010786898846298432
1364,2.0,0.0,0.00010783554976598446
6743,1.0,3.0,0.00010778276083107699
1527,2.0,2.0,0.00010765299166281718
670,1.0,7.0,0.00010759845451387911
2731,2.0,4.0,0.00010759699360251848
3198,1.0,2.0,0.00010752960331822549
2026,2.0,3.0,0.00010726595131705066
403,3.0,3.0,0.00010721475064426008
5932,2.0,1.0,0.00010719736215421362
6681,1.0,0.0,0.00010715581993270118
6683,1.0,2.0,0.00010715581993270118
598,2.0,2.0,0.00010709971547332357
499,2.0,0.0,0.00010709971547332357
1779,2.0,1.0,0.00010706625380230874
4383,1.0,1.0,0.00010706222311450347
1508,2.0,0.0,0.00010701040979673471
2856,2.0,0.0,0.0001069997808735819
2507,1.0,0.0,0.0001069997808735819
6224,1.0,1.0,0.0001069997808735819
1341,1.0,0.0,0.0001069997808735819
1835,1.0,0.0,0.0001069997808735819
5678,1.0,4.0,0.0001069997808735819
4927,1.0,0.0,0.0001069997808735819
4931,1.0,1.0,0.0001069997808735819
1340,1.0,2.0,0.00010693354091510801
5747,1.0,2.0,0.00010671110037548513
2235,1.0,0.0,0.00010661408206336526
359,2.0,5.0,0.00010656025507849829
164,2.0,8.0,0.00010652694421457356
5674,1.0,2.0,0.00010651553025244881
1706,3.0,2.0,0.00010636624368306582
2208,1.0,4.0,0.00010632721163715878
987,2.0,3.0,0.00010631111464671568
823,2.0,2.0,0.00010631111464671568
3161,3.0,4.0,0.00010623115231331586
4515,3.0,1.0,0.00010611123030572747
1863,1.0,3.0,0.00010608070261022193
3660,3.0,0.0,0.00010595584236147166
2141,2.0,0.0,0.00010592787600938541
2147,2.0,0.0,0.00010592787600938541
2143,2.0,0.0,0.00010592787600938541
2148,2.0,0.0,0.00010592787600938541
5236,2.0,6.0,0.00010585182646235863
2359,3.0,2.0,0.0001058171443656875
4650,1.0,1.0,0.00010579694006944923
3791,4.0,5.0,0.00010578754113557641
263,4.0,6.0,0.00010564221969073594
1820,3.0,3.0,0.00010564066513100409
4384,3.0,4.0,0.00010561910383264363
5421,1.0,4.0,0.00010553725795889355
4426,1.0,0.0,0.00010548779654720819
6703,1.0,0.0,0.00010541493094168354
5330,1.0,7.0,0.00010529827421595522
5322,1.0,0.0,0.00010529827421595522
109,1.0,0.0,0.00010505158368908805
98,4.0,0.0,0.00010492740650642347
3905,1.0,2.0,0.0001048768595048843
937,2.0,0.0,0.00010478800850713743
2746,3.0,1.0,0.00010473438417953969
6135,1.0,5.0,0.00010465420423782007
2413,1.0,5.0,0.00010465420423782007
2492,2.0,5.0,0.00010465420423782007
4389,1.0,5.0,0.00010465420423782007
6615,1.0,5.0,0.00010446062775973891
2729,3.0,3.0,0.00010442382924328618
3844,1.0,4.0,0.00010439455946777899
1522,2.0,1.0,0.00010435614275262576
1573,2.0,3.0,0.00010428717079528823
6568,1.0,6.0,0.00010413223791756938
6524,2.0,3.0,0.00010392997596549938
1192,2.0,4.0,0.00010387789067062317
6055,3.0,0.0,0.00010383780660665541
4097,2.0,2.0,0.00010375268472461675
5931,2.0,3.0,0.00010374771032310927
3819,1.0,0.0,0.00010374582864117476
2961,2.0,0.0,0.00010372800896320725
1893,2.0,0.0,0.0001036849115912853
297,2.0,3.0,0.00010361864257016052
487,2.0,0.0,0.00010361864257016052
388,2.0,4.0,0.00010361864257016052
3827,1.0,9.0,0.00010358422675689919
1328,1.0,2.0,0.00010355543095302215
3612,1.0,5.0,0.00010352536373023462
314,2.0,3.0,0.00010349999843500565
715,2.0,3.0,0.00010340957254274742
6221,1.0,2.0,0.00010339969380818193
3679,2.0,4.0,0.00010337294466582005
2933,2.0,1.0,0.00010321334674800981
5581,3.0,0.0,0.00010321334674800981
3008,3.0,1.0,0.00010321334674800981
3966,4.0,2.0,0.00010321334674800981
5449,3.0,2.0,0.00010321334674800981
3280,1.0,2.0,0.00010313372195646358
2901,2.0,0.0,0.00010297983505516823
3066,3.0,3.0,0.00010290496933228064
6052,1.0,0.0,0.00010280518690865158
6068,1.0,3.0,0.00010280518690865158
4784,1.0,1.0,0.00010277708920580035
350,3.0,3.0,0.00010276237341954185
4715,2.0,0.0,0.00010273384527916933
4479,2.0,3.0,0.00010273384527916933
1875,1.0,3.0,0.00010251858218998841
369,1.0,5.0,0.00010250848701298094
6337,1.0,1.0,0.00010240683466849168
1246,1.0,2.0,0.00010220358527796719
135,1.0,4.0,0.00010213761648516912
4729,3.0,1.0,0.00010210557166760762
683,1.0,3.0,0.00010195278473896546
3192,2.0,0.0,0.00010185700100359467
2417,3.0,1.0,0.0001017843497934808
3681,2.0,0.0,0.00010171883743682803
3110,1.0,1.0,0.00010171842078659611
2077,1.0,0.0,0.00010167390775389095
3728,2.0,0.0,0.00010156383218469923
6593,1.0,2.0,0.00010155084884658273
2873,2.0,0.0,0.0001014683615074996
3580,2.0,1.0,0.00010145880810915762
1120,1.0,0.0,0.00010143784491818228
1624,1.0,4.0,0.00010136063239248382
6037,1.0,1.0,0.00010133434508493013
4717,1.0,4.0,0.00010131412619467094
2330,2.0,1.0,0.00010129768032906258
1730,1.0,0.0,0.00010116681014262147
2455,1.0,0.0,0.00010116681014262147
4361,1.0,0.0,0.00010116681014262147
3610,1.0,2.0,0.00010116681014262147
1313,1.0,0.0,0.00010116681014262147
6317,8.0,5.0,0.00010114237993322824
3873,1.0,5.0,0.00010104086930734708
412,2.0,6.0,0.0001009718948413586
4005,1.0,0.0,0.00010094820560236926
3435,1.0,5.0,0.0001008971806798371
3459,1.0,3.0,0.00010087003658575518
5977,1.0,1.0,0.00010082795070967994
6617,1.0,3.0,0.00010051844519155584
6361,1.0,0.0,0.00010039016634747618
4737,1.0,4.0,0.00010034815570594074
740,2.0,0.0,0.00010030267095003261
1903,1.0,2.0,0.00010026489304229678
40,1.0,0.0,0.00010025485472779602
1188,2.0,2.0,0.00010015835231766898
4079,2.0,0.0,0.00010005489621948598
3515,2.0,2.0,9.990436869364538e-05
4968,4.0,7.0,9.982422529041675e-05
4861,4.0,0.0,9.978522723118251e-05
5360,1.0,0.0,9.977912251941164e-05
985,2.0,0.0,9.96866983866913e-05
981,2.0,3.0,9.96866983866913e-05
4035,1.0,3.0,9.950526151875807e-05
4019,1.0,0.0,9.950526151875807e-05
5214,2.0,1.0,9.940406126535154e-05
5215,2.0,2.0,9.940406126535154e-05
934,2.0,1.0,9.935044313164548e-05
2331,3.0,2.0,9.934524876121579e-05
2333,3.0,0.0,9.934524876121579e-05
2719,1.0,1.0,9.930287047855417e-05
2686,1.0,0.0,9.930287047855417e-05
3221,2.0,1.0,9.921381910348488e-05
450,1.0,0.0,9.897127373425335e-05
1338,4.0,0.0,9.895818924094476e-05
5972,1.0,1.0,9.894055647429287e-05
6070,2.0,1.0,9.877137676216351e-05
1939,1.0,5.0,9.86929990513768e-05
4512,3.0,0.0,9.860538056054583e-05
4529,3.0,1.0,9.860538056054583e-05
3841,1.0,3.0,9.857927968286443e-05
3929,1.0,2.0,9.857927968286443e-05
1650,2.0,1.0,9.854397599539417e-05
1652,2.0,0.0,9.854397599539417e-05
5369,1.0,1.0,9.846674234244068e-05
4663,3.0,1.0,9.845795792631121e-05
1572,1.0,3.0,9.844133340602687e-05
1093,1.0,6.0,9.84198390385405e-05
5703,2.0,3.0,9.829199411028897e-05
5154,1.0,0.0,9.825032477714126e-05
5152,2.0,0.0,9.825032477714126e-05
3751,1.0,3.0,9.803349500033421e-05
3818,3.0,0.0,9.801500720808195e-05
2679,1.0,0.0,9.797618690063997e-05
3928,2.0,1.0,9.792722930640145e-05
1208,3.0,3.0,9.788269186590201e-05
6137,1.0,1.0,9.781956772908605e-05
6136,1.0,0.0,9.781956772908605e-05
5699,3.0,1.0,9.767624814409664e-05
1142,3.0,1.0,9.747407204748398e-05
4122,2.0,3.0,9.744541532798302e-05
3096,2.0,1.0,9.740828870023654e-05
3095,2.0,0.0,9.740828870023654e-05
3097,2.0,1.0,9.740828870023654e-05
6375,3.0,9.0,9.732913099539016e-05
2973,3.0,8.0,9.732355324562442e-05
52,2.0,1.0,9.721177631282841e-05
57,2.0,2.0,9.721177631282841e-05
4765,2.0,7.0,9.720257260460209e-05
2373,2.0,4.0,9.719235593129488e-05
6759,1.0,1.0,9.718011270493028e-05
6779,1.0,1.0,9.718011270493028e-05
5416,2.0,1.0,9.708360252332292e-05
3059,2.0,5.0,9.705267697003762e-05
4721,3.0,0.0,9.689899750816718e-05
3801,2.0,1.0,9.683438410607251e-05
6537,1.0,2.0,9.682629040215528e-05
6404,3.0,0.0,9.674682274968142e-05
5599,3.0,1.0,9.67154223231e-05
1780,1.0,5.0,9.661563102594177e-05
291,1.0,0.0,9.650043355785313e-05
3446,1.0,4.0,9.649245142313817e-05
2169,2.0,10.0,9.648511445025831e-05
696,1.0,0.0,9.646483736802693e-05
697,1.0,3.0,9.646483736802693e-05
3596,1.0,2.0,9.645941181377734e-05
452,1.0,0.0,9.64488173018127e-05
1710,4.0,0.0,9.635710771435522e-05
5317,3.0,0.0,9.635710771435522e-05
233,3.0,0.0,9.635710771435522e-05
2926,3.0,1.0,9.635710771435522e-05
971,3.0,2.0,9.634945122786628e-05
5064,2.0,3.0,9.60808012895337e-05
1578,1.0,1.0,9.607838452258079e-05
1441,2.0,1.0,9.60753669202006e-05
1447,2.0,2.0,9.60753669202006e-05
3079,2.0,2.0,9.60250194897505e-05
4597,1.0,2.0,9.594282556320891e-05
4309,1.0,1.0,9.588787352953863e-05
1452,3.0,0.0,9.587390831522389e-05
3314,1.0,1.0,9.583990768434975e-05
3336,1.0,3.0,9.583990768434975e-05
3327,1.0,0.0,9.583990768434975e-05
3549,1.0,1.0,9.583990768434975e-05
3275,1.0,0.0,9.583990768434975e-05
3300,1.0,2.0,9.583990768434975e-05
2025,1.0,0.0,9.582122942371637e-05
470,1.0,1.0,9.57991565286971e-05
2188,2.0,2.0,9.578084038380296e-05
5403,1.0,0.0,9.577434772363241e-05
5541,2.0,2.0,9.558331149885343e-05
6260,4.0,4.0,9.543283155651576e-05
5746,1.0,8.0,9.540329387442614e-05
3412,3.0,5.0,9.505858943178887e-05
6644,1.0,1.0,9.494281424947682e-05
1742,1.0,3.0,9.489542700924709e-05
1753,1.0,2.0,9.489542700924709e-05
6424,2.0,2.0,9.485700574909158e-05
3782,2.0,7.0,9.480007183732666e-05
3434,1.0,0.0,9.478276137115243e-05
5697,1.0,1.0,9.476709204596998e-05
4704,1.0,2.0,9.472657638601205e-05
1324,2.0,4.0,9.463521168654975e-05
4343,1.0,2.0,9.45979072999313e-05
3320,1.0,1.0,9.457239818493126e-05
1553,2.0,1.0,9.441165943805669e-05
1360,2.0,14.0,9.438064646259481e-05
1596,1.0,4.0,9.437884515306408e-05
1603,1.0,1.0,9.437884515306408e-05
5966,1.0,3.0,9.430139467445802e-05
343,4.0,0.0,9.419584896645637e-05
5750,1.0,1.0,9.407426428815358e-05
4347,4.0,0.0,9.388354329138699e-05
1348,1.0,3.0,9.386798297172321e-05
84,2.0,0.0,9.379893695761979e-05
5758,3.0,1.0,9.371047150709186e-05
1702,1.0,0.0,9.361736885447236e-05
1708,1.0,0.0,9.361736885447236e-05
5910,4.0,3.0,9.331684182057021e-05
6463,2.0,17.0,9.320901799240578e-05
1960,2.0,0.0,9.31904731538419e-05
1968,2.0,0.0,9.31904731538419e-05
1965,2.0,0.0,9.31904731538419e-05
1969,2.0,0.0,9.31904731538419e-05
1963,2.0,0.0,9.31904731538419e-05
2076,2.0,1.0,9.31904731538419e-05
2201,2.0,1.0,9.31904731538419e-05
6584,4.0,0.0,9.2921955979095e-05
4416,1.0,1.0,9.284264615905647e-05
275,2.0,1.0,9.282093402045204e-05
335,2.0,3.0,9.278461107934687e-05
3663,2.0,0.0,9.272957227723629e-05
1356,2.0,4.0,9.272572040384555e-05
962,4.0,6.0,9.26567556803605e-05
6576,3.0,1.0,9.262277830625494e-05
1210,2.0,1.0,9.25520369837942e-05
5450,1.0,2.0,9.226403450357853e-05
5451,1.0,1.0,9.226403450357853e-05
1755,6.0,0.0,9.224336429416245e-05
5689,3.0,0.0,9.222599516849928e-05
4217,2.0,0.0,9.221174378477231e-05
6349,2.0,0.0,9.208335970691302e-05
6365,2.0,1.0,9.208335970691302e-05
2450,2.0,1.0,9.207551477805462e-05
2997,1.0,1.0,9.199148052968746e-05
2995,1.0,1.0,9.199148052968746e-05
1904,1.0,6.0,9.193345260234299e-05
5845,1.0,1.0,9.174344045816067e-05
6340,3.0,4.0,9.165784887369336e-05
750,1.0,1.0,9.156062674735113e-05
747,1.0,3.0,9.156062674735113e-05
1629,2.0,3.0,9.144595444034685e-05
3043,1.0,12.0,9.14374151705428e-05
2986,1.0,1.0,9.14374151705428e-05
3123,1.0,0.0,9.14374151705428e-05
3137,1.0,0.0,9.14374151705428e-05
2993,2.0,2.0,9.126005424227146e-05
5324,2.0,3.0,9.126005424227146e-05
6315,2.0,13.0,9.122230783687938e-05
3671,3.0,1.0,9.111522047896844e-05
614,1.0,0.0,9.103267908106557e-05
3519,1.0,3.0,9.086544759436383e-05
4204,1.0,0.0,9.050790445300363e-05
4208,1.0,1.0,9.050790445300363e-05
2075,3.0,1.0,9.046581082564238e-05
5952,2.0,3.0,9.031895468974765e-05
3748,1.0,7.0,9.028334792726378e-05
389,2.0,2.0,9.01920747465904e-05
1088,3.0,1.0,9.010557771349653e-05
1801,2.0,1.0,9.003176314069862e-05
1153,1.0,1.0,8.950086868070061e-05
660,1.0,0.0,8.950086868070061e-05
115,1.0,0.0,8.950086868070061e-05
922,2.0,1.0,8.950086868070061e-05
6097,2.0,3.0,8.950086868070061e-05
1565,2.0,1.0,8.950086868070061e-05
3248,1.0,0.0,8.950086868070061e-05
1798,3.0,2.0,8.950086868070061e-05
5884,1.0,0.0,8.950086868070061e-05
4550,1.0,2.0,8.950086868070061e-05
3047,1.0,0.0,8.950086868070061e-05
1682,1.0,2.0,8.950086868070061e-05
3057,1.0,1.0,8.950086868070061e-05
3012,2.0,1.0,8.950086868070061e-05
5397,1.0,0.0,8.950086868070061e-05
6192,2.0,3.0,8.950086868070061e-05
3888,2.0,0.0,8.950086868070061e-05
2843,5.0,0.0,8.950086868070061e-05
526,1.0,0.0,8.950086868070061e-05
6426,1.0,0.0,8.950086868070061e-05
3106,2.0,0.0,8.950086868070061e-05
2791,1.0,5.0,8.950086868070061e-05
2527,1.0,3.0,8.950086868070061e-05
4285,3.0,0.0,8.950086868070061e-05
1829,1.0,1.0,8.950086868070061e-05
5258,1.0,1.0,8.950086868070061e-05
4287,3.0,0.0,8.950086868070061e-05
460,2.0,0.0,8.950086868070061e-05
991,1.0,1.0,8.950086868070061e-05
4103,2.0,0.0,8.950086868070061e-05
1060,1.0,0.0,8.950086868070061e-05
6211,1.0,0.0,8.950086868070061e-05
